userid,number_of_courses_x,average_marks,average_login,weekend_login,weekday_login,midnight_login,early_morning_login,late_morning_login,afternoon_login,evening_login,night_login,no_of_viewed_courses,no_of_attendance_taken,no_of_all_files_downloaded,no_of_assignments,no_of_forum_created,number_of_quizzes,no_of_quizzes_completed,no_of_quizzes_attempt,number_of_courses_y,total_marks,num_days_active,total_events,num_unique_courses_accessed,num_forum_posts,num_resource_views
10873,3.0,56.333333333333336,13.0,1.3333333333333333,11.666666666666666,0.3333333333333333,3.0,5.333333333333333,4.0,0.3333333333333333,0.0,39.66666666666666,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,3.0,169.0,33.0,195.0,2.0,4.0,52.0
10874,3.0,57.333333333333336,19.33333333333333,2.333333333333333,17.0,1.0,6.0,6.0,5.666666666666667,0.3333333333333333,0.3333333333333333,98.66666666666669,0.0,0.0,0.0,3.333333333333333,3.0,0.0,0.0,3.0,172.0,42.0,724.0,2.0,10.0,136.0
10875,2.0,77.0,9.5,1.0,8.5,2.0,4.0,1.0,2.5,0.0,0.0,83.5,0.0,0.0,0.0,5.5,0.0,0.0,0.0,2.0,154.0,14.0,425.0,2.0,11.0,20.0
10876,2.0,85.0,24.0,6.5,17.5,2.0,13.0,4.5,4.0,0.0,0.5,80.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.0,170.0,24.0,243.0,2.0,5.0,5.0
10877,1.0,75.0,4.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75.0,4.0,4.0,1.0,0.0,0.0
10878,1.0,76.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,76.0,1.0,1.0,1.0,0.0,0.0
10879,3.0,75.0,48.66666666666666,10.666666666666666,38.0,9.333333333333334,11.666666666666666,3.6666666666666665,19.0,3.333333333333333,1.6666666666666667,176.33333333333334,0.0,0.0,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,3.333333333333333,3.0,225.0,80.0,1093.0,3.0,9.0,253.0
10880,2.0,81.0,97.5,13.0,84.5,24.0,26.0,17.0,21.5,3.0,6.0,440.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,2.0,162.0,70.0,985.0,2.0,5.0,157.0
10881,2.0,84.0,28.5,4.5,24.0,3.0,12.5,7.5,4.5,0.0,1.0,98.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,2.0,168.0,34.0,433.0,2.0,2.0,131.0
10882,2.0,89.0,43.0,3.5,39.5,13.0,17.0,5.5,5.0,1.0,1.5,156.5,0.0,0.0,1.0,0.5,0.0,0.0,0.0,2.0,178.0,56.0,420.0,2.0,2.0,86.0
10883,2.0,88.5,52.0,5.5,46.5,16.5,21.0,2.5,12.0,0.0,0.0,268.5,0.0,0.0,1.0,0.5,0.0,0.0,0.0,2.0,177.0,55.0,877.0,2.0,4.0,164.0
10885,2.0,88.0,67.5,8.5,59.0,19.5,19.5,12.0,16.0,0.0,0.5,293.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,2.0,176.0,70.0,726.0,2.0,3.0,134.0
10887,1.0,86.0,35.0,13.0,22.0,1.0,7.0,6.0,21.0,0.0,0.0,135.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,86.0,27.0,218.0,1.0,0.0,84.0
10890,3.0,54.0,34.666666666666664,9.666666666666666,25.0,8.666666666666666,6.666666666666667,10.0,7.333333333333333,0.0,2.0,104.0,0.0,0.0,5.666666666666667,0.0,0.0,0.0,0.0,3.0,162.0,51.0,464.0,3.0,0.0,97.0
10892,1.0,77.0,36.0,3.0,33.0,18.0,13.0,0.0,3.0,1.0,1.0,100.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,77.0,23.0,194.0,1.0,3.0,50.0
10895,2.0,69.0,22.5,4.0,18.5,6.5,7.5,4.5,2.5,0.0,1.5,79.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,138.0,36.0,291.0,2.0,0.0,97.0
10896,2.0,74.5,13.5,2.5,11.0,5.5,1.0,0.5,3.0,0.5,3.0,47.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,149.0,22.0,149.0,3.0,0.0,72.0
10900,1.0,90.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,1.0,2.0,1.0,0.0,0.0
10901,6.0,84.70166666666667,8.333333333333334,0.8333333333333334,7.5,2.1666666666666665,2.833333333333333,1.0,2.1666666666666665,0.0,0.1666666666666666,20.666666666666668,0.0,0.0,0.6666666666666666,0.0,0.8333333333333334,0.5,16.333333333333332,6.0,508.21,31.0,267.0,4.0,0.0,31.0
10902,7.0,68.06428571428572,20.857142857142858,2.571428571428572,18.285714285714285,5.428571428571429,6.857142857142857,1.8571428571428568,5.428571428571429,1.1428571428571428,0.1428571428571428,149.71428571428572,0.1428571428571428,0.1428571428571428,2.571428571428572,0.2857142857142857,1.7142857142857142,0.1428571428571428,0.1428571428571428,7.0,476.45,76.0,1412.0,8.0,6.0,229.0
10903,7.0,74.77857142857144,20.857142857142858,5.714285714285714,15.142857142857142,5.285714285714286,6.285714285714286,2.4285714285714284,6.285714285714286,0.0,0.5714285714285714,118.28571428571428,0.0,0.1428571428571428,2.4285714285714284,0.0,0.1428571428571428,0.0,0.0,7.0,523.45,72.0,1118.0,9.0,0.0,272.0
10904,7.0,71.27857142857142,17.571428571428573,3.142857142857143,14.428571428571429,5.714285714285714,5.0,0.7142857142857143,4.0,1.4285714285714286,0.7142857142857143,70.42857142857143,0.0,0.0,0.5714285714285714,0.2857142857142857,0.0,0.0,0.0,7.0,498.95,61.0,739.0,7.0,21.0,195.0
10905,7.0,72.6,8.285714285714286,3.0,5.285714285714286,3.0,0.8571428571428571,0.4285714285714285,3.142857142857143,0.7142857142857143,0.1428571428571428,28.714285714285715,0.0,0.0,0.5714285714285714,0.1428571428571428,0.0,0.0,0.0,7.0,508.2,36.0,385.0,8.0,20.0,63.0
10906,7.0,75.91428571428571,11.285714285714286,3.571428571428572,7.714285714285714,4.0,2.0,0.8571428571428571,3.7142857142857135,0.0,0.7142857142857143,35.142857142857146,0.0,0.8571428571428571,0.4285714285714285,0.1428571428571428,0.0,0.0,0.0,7.0,531.4,47.0,505.0,7.0,17.0,122.0
10907,7.0,70.85714285714286,9.857142857142858,1.4285714285714286,8.428571428571429,3.571428571428572,2.0,0.2857142857142857,2.7142857142857144,0.8571428571428571,0.4285714285714285,45.71428571428572,0.0,0.1428571428571428,0.5714285714285714,0.1428571428571428,0.0,0.0,0.0,7.0,496.0,42.0,479.0,7.0,13.0,139.0
10908,7.0,78.14999999999999,8.142857142857142,1.1428571428571428,7.0,2.571428571428572,2.142857142857143,0.4285714285714285,1.2857142857142858,0.5714285714285714,1.1428571428571428,19.285714285714285,0.0,0.0,0.2857142857142857,0.1428571428571428,0.0,0.0,0.0,7.0,547.05,32.0,307.0,7.0,14.0,89.0
10909,7.0,77.03571428571429,5.428571428571429,1.0,4.428571428571429,1.7142857142857142,1.0,0.7142857142857143,1.4285714285714286,0.2857142857142857,0.2857142857142857,10.714285714285714,0.0,0.0,0.2857142857142857,0.1428571428571428,0.0,0.0,0.0,7.0,539.25,26.0,168.0,4.0,15.0,39.0
10910,7.0,73.67142857142858,13.714285714285714,2.2857142857142856,11.428571428571429,4.428571428571429,3.4285714285714284,2.142857142857143,3.4285714285714284,0.2857142857142857,0.0,43.42857142857143,0.0,0.2857142857142857,0.5714285714285714,0.1428571428571428,0.0,0.0,0.0,7.0,515.7,56.0,484.0,8.0,8.0,98.0
10911,7.0,71.38571428571429,12.0,3.4285714285714284,8.571428571428571,1.8571428571428568,1.7142857142857142,0.5714285714285714,7.714285714285714,0.1428571428571428,0.0,58.0,0.0,0.1428571428571428,0.7142857142857143,0.1428571428571428,0.0,0.0,0.0,7.0,499.7,53.0,608.0,7.0,16.0,154.0
10912,7.0,79.03571428571429,7.428571428571429,1.8571428571428568,5.571428571428571,2.571428571428572,1.5714285714285714,0.5714285714285714,1.8571428571428568,0.1428571428571428,0.7142857142857143,17.571428571428573,0.0,0.0,0.5714285714285714,0.1428571428571428,0.0,0.0,0.0,7.0,553.25,33.0,208.0,5.0,4.0,80.0
10913,7.0,71.62142857142858,12.142857142857142,3.857142857142857,8.285714285714286,3.7142857142857135,1.5714285714285714,1.8571428571428568,3.857142857142857,0.1428571428571428,1.0,41.85714285714285,0.0,0.4285714285714285,0.8571428571428571,0.2857142857142857,0.0,0.0,0.0,7.0,501.35,44.0,397.0,7.0,16.0,77.0
10914,7.0,75.41428571428571,10.0,2.142857142857143,7.857142857142857,2.7142857142857144,2.4285714285714284,0.5714285714285714,3.2857142857142856,0.7142857142857143,0.2857142857142857,31.142857142857142,0.0,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.0,0.0,0.0,7.0,527.9,42.0,395.0,8.0,20.0,104.0
10915,7.0,82.27857142857144,13.285714285714286,3.2857142857142856,10.0,4.714285714285714,3.4285714285714284,1.4285714285714286,3.142857142857143,0.0,0.5714285714285714,48.142857142857146,0.0,0.0,0.4285714285714285,0.2857142857142857,0.0,0.0,0.0,7.0,575.95,58.0,558.0,7.0,22.0,188.0
10916,7.0,71.50714285714285,19.428571428571427,3.0,16.428571428571427,3.571428571428572,3.857142857142857,1.4285714285714286,6.428571428571429,4.142857142857143,0.0,77.85714285714286,0.0,0.5714285714285714,0.5714285714285714,0.1428571428571428,0.0,0.0,0.0,7.0,500.55,74.0,869.0,8.0,16.0,301.0
10917,7.0,75.58571428571429,10.285714285714286,2.142857142857143,8.142857142857142,3.7142857142857135,2.857142857142857,0.8571428571428571,2.571428571428572,0.2857142857142857,0.0,34.42857142857143,0.0,0.0,1.4285714285714286,0.1428571428571428,0.0,0.0,0.0,7.0,529.1,41.0,465.0,7.0,11.0,135.0
10918,7.0,70.91428571428571,12.142857142857142,3.0,9.142857142857142,3.571428571428572,2.857142857142857,1.2857142857142858,2.857142857142857,1.1428571428571428,0.4285714285714285,35.57142857142857,0.0,0.0,0.4285714285714285,0.1428571428571428,0.0,0.0,0.0,7.0,496.4,52.0,415.0,7.0,18.0,107.0
10919,7.0,72.22142857142858,13.285714285714286,2.571428571428572,10.714285714285714,5.428571428571429,2.857142857142857,1.2857142857142858,1.5714285714285714,1.4285714285714286,0.7142857142857143,39.285714285714285,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,7.0,505.55,46.0,363.0,8.0,10.0,97.0
10920,7.0,76.98571428571428,13.571428571428571,2.4285714285714284,11.142857142857142,3.571428571428572,2.4285714285714284,1.4285714285714286,1.5714285714285714,1.2857142857142858,3.2857142857142856,44.57142857142857,0.0,0.0,0.2857142857142857,0.1428571428571428,0.0,0.0,0.0,7.0,538.9,47.0,504.0,7.0,12.0,151.0
10921,7.0,83.55,20.0,3.571428571428572,16.428571428571427,4.571428571428571,5.714285714285714,3.142857142857143,5.0,1.5714285714285714,0.0,77.85714285714286,0.0,0.0,2.142857142857143,0.2857142857142857,0.0,0.0,0.0,7.0,584.85,67.0,936.0,7.0,18.0,244.0
10922,7.0,82.92142857142858,19.857142857142858,5.0,14.857142857142858,7.142857142857143,4.285714285714286,1.4285714285714286,5.428571428571429,0.1428571428571428,1.4285714285714286,85.0,0.0,0.0,0.4285714285714285,0.1428571428571428,0.0,0.0,0.0,7.0,580.45,61.0,920.0,8.0,36.0,124.0
10923,7.0,77.59285714285714,12.714285714285714,1.7142857142857142,11.0,2.7142857142857144,4.0,0.1428571428571428,1.8571428571428568,3.7142857142857135,0.2857142857142857,30.285714285714285,0.0,0.0,0.2857142857142857,0.1428571428571428,0.0,0.0,0.0,7.0,543.15,46.0,325.0,8.0,8.0,117.0
10924,7.0,79.57142857142857,9.714285714285714,2.7142857142857144,7.0,3.2857142857142856,2.142857142857143,0.7142857142857143,2.7142857142857144,0.4285714285714285,0.4285714285714285,28.142857142857142,0.0,0.0,0.5714285714285714,0.2857142857142857,0.0,0.0,0.0,7.0,557.0,38.0,362.0,7.0,21.0,91.0
10925,7.0,78.02857142857144,12.857142857142858,3.2857142857142856,9.571428571428571,3.7142857142857135,3.7142857142857135,1.1428571428571428,2.0,1.2857142857142858,1.0,48.57142857142857,0.0,0.0,0.5714285714285714,0.2857142857142857,0.0,0.0,0.0,7.0,546.2,45.0,700.0,7.0,30.0,162.0
10926,7.0,77.45,14.0,2.4285714285714284,11.571428571428571,5.571428571428571,3.571428571428572,0.8571428571428571,3.571428571428572,0.1428571428571428,0.2857142857142857,51.42857142857143,0.0,0.0,2.0,0.2857142857142857,0.0,0.0,0.0,7.0,542.15,53.0,694.0,7.0,16.0,164.0
10927,7.0,62.66428571428571,23.714285714285715,5.428571428571429,18.285714285714285,6.0,4.428571428571429,1.5714285714285714,9.0,2.7142857142857144,0.0,63.0,0.0,0.1428571428571428,1.8571428571428568,0.1428571428571428,0.8571428571428571,0.2857142857142857,12.857142857142858,7.0,438.65,64.0,788.0,7.0,7.0,172.0
10928,7.0,65.60714285714286,45.71428571428572,8.714285714285714,37.0,11.857142857142858,10.428571428571429,6.857142857142857,13.142857142857142,3.0,0.4285714285714285,244.8571428571429,0.0,0.4285714285714285,2.142857142857143,0.1428571428571428,3.4285714285714284,0.2857142857142857,16.571428571428573,7.0,459.25,92.0,2098.0,8.0,12.0,292.0
10941,1.0,77.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,77.0,1.0,2.0,1.0,0.0,0.0
10943,1.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,76.0,50.60057043650794,752.6924603174604,6.047991071428571,2.7900545634920637,195.43470982142858
10946,2.0,86.0,1.5,0.0,1.5,0.0,0.0,0.5,1.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,172.0,50.60057043650794,752.6924603174604,6.047991071428571,2.7900545634920637,195.43470982142858
10955,3.0,83.66666666666667,6.0,1.0,5.0,3.6666666666666665,0.0,1.0,1.0,0.0,0.3333333333333333,23.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,3.0,251.0,14.0,130.0,3.0,3.0,16.0
10956,4.0,78.0,24.5,3.0,21.5,7.0,5.75,4.0,4.25,1.25,2.25,97.5,0.25,0.0,0.25,0.5,1.25,0.25,0.5,4.0,312.0,45.0,453.0,4.0,4.0,28.0
10957,3.0,78.83333333333333,2.333333333333333,0.0,2.333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,10.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,3.0,236.5,6.0,52.0,2.0,2.0,2.0
10958,3.0,73.66666666666667,5.666666666666667,0.0,5.666666666666667,4.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,20.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,3.0,221.0,9.0,84.0,3.0,0.0,23.0
10959,3.0,73.66666666666667,1.6666666666666667,0.6666666666666666,1.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,5.333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,3.0,221.0,3.0,30.0,1.0,1.0,2.0
10960,3.0,79.33333333333333,13.0,2.0,11.0,4.0,3.0,1.6666666666666667,4.0,0.0,0.3333333333333333,46.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,3.0,238.0,24.0,146.0,3.0,2.0,10.0
10961,3.0,80.0,2.6666666666666665,0.0,2.6666666666666665,1.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,10.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.0,240.0,6.0,39.0,2.0,2.0,5.0
10962,3.0,80.66666666666667,3.0,0.6666666666666666,2.333333333333333,1.0,1.0,0.0,1.0,0.0,0.0,6.666666666666667,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,3.0,242.0,6.0,36.0,2.0,2.0,0.0
10963,3.0,75.0,2.333333333333333,0.0,2.333333333333333,2.0,0.3333333333333333,0.0,0.0,0.0,0.0,8.333333333333334,0.6666666666666666,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,3.0,225.0,4.0,45.0,2.0,2.0,6.0
10964,3.0,77.0,10.0,1.0,9.0,3.333333333333333,1.0,1.6666666666666667,4.0,0.0,0.0,44.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,3.0,231.0,19.0,147.0,3.0,2.0,21.0
10965,3.0,79.33333333333333,4.333333333333333,0.6666666666666666,3.6666666666666665,2.0,1.0,0.0,1.0,0.0,0.3333333333333333,14.333333333333334,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,3.0,238.0,9.0,60.0,3.0,2.0,2.0
10966,3.0,73.66666666666667,6.0,0.3333333333333333,5.666666666666667,1.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.0,0.3333333333333333,19.666666666666668,0.6666666666666666,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,3.0,221.0,9.0,81.0,3.0,2.0,13.0
10967,5.0,76.8,6.8,0.2,6.6,2.6,1.0,1.0,2.2,0.0,0.0,23.2,0.2,0.0,0.2,0.4,0.4,0.0,0.2,5.0,384.0,19.0,197.0,4.0,4.0,64.0
10968,3.0,79.66666666666667,10.333333333333334,1.0,9.333333333333334,2.333333333333333,2.6666666666666665,1.0,4.0,0.0,0.3333333333333333,30.666666666666668,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.0,1.0,3.0,239.0,20.0,109.0,3.0,2.0,17.0
10969,3.0,79.0,7.333333333333333,0.3333333333333333,7.0,3.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.3333333333333333,0.0,25.33333333333333,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,3.0,237.0,10.0,98.0,3.0,2.0,20.0
10970,3.0,86.33333333333333,2.333333333333333,0.3333333333333333,2.0,0.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,259.0,3.0,37.0,2.0,0.0,27.0
10971,3.0,86.33333333333333,2.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,259.0,5.0,21.0,3.0,0.0,8.0
10972,3.0,78.0,1.3333333333333333,0.3333333333333333,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,234.0,3.0,14.0,2.0,0.0,4.0
10973,3.0,76.66666666666667,6.333333333333333,1.0,5.333333333333333,3.0,2.0,1.0,0.3333333333333333,0.0,0.0,15.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.0,230.0,10.0,61.0,3.0,2.0,12.0
10974,3.0,77.0,3.6666666666666665,0.3333333333333333,3.333333333333333,2.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,12.333333333333334,0.3333333333333333,0.0,0.0,0.3333333333333333,2.6666666666666665,0.3333333333333333,1.3333333333333333,3.0,231.0,5.0,90.0,1.0,3.0,8.0
10975,3.0,81.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,244.0,50.60057043650794,752.6924603174604,6.047991071428571,2.7900545634920637,195.43470982142858
10976,3.0,81.0,1.3333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,3.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,3.0,243.0,2.0,9.0,1.0,0.0,2.0
10977,3.0,82.0,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,246.0,1.0,5.0,1.0,0.0,1.0
10978,3.0,80.33333333333333,3.333333333333333,0.0,3.333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,19.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,3.0,241.0,9.0,83.0,3.0,2.0,5.0
10979,3.0,77.0,6.0,0.3333333333333333,5.666666666666667,4.666666666666667,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,15.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,3.0,231.0,11.0,61.0,3.0,2.0,8.0
10980,3.0,78.66666666666667,5.666666666666667,1.3333333333333333,4.333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.0,0.3333333333333333,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,236.0,10.0,38.0,3.0,0.0,9.0
10981,3.0,79.5,3.6666666666666665,0.0,3.6666666666666665,1.3333333333333333,0.3333333333333333,0.0,1.6666666666666667,0.3333333333333333,0.0,12.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,3.0,238.5,4.0,80.0,1.0,2.0,8.0
10982,3.0,79.66666666666667,2.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,239.0,3.0,9.0,2.0,0.0,5.0
10984,6.0,80.33333333333333,3.0,0.0,3.0,1.1666666666666667,1.3333333333333333,0.1666666666666666,0.0,0.0,0.3333333333333333,10.5,0.3333333333333333,0.0,0.1666666666666666,0.1666666666666666,0.5,0.1666666666666666,0.3333333333333333,6.0,482.0,9.0,138.0,5.0,2.0,62.0
10985,2.0,40.0,10.5,1.0,9.5,2.0,0.5,1.0,6.0,0.0,1.0,42.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,80.0,13.0,150.0,2.0,4.0,27.0
10986,7.0,74.75,5.0,1.4285714285714286,3.571428571428572,2.142857142857143,1.2857142857142858,0.5714285714285714,0.8571428571428571,0.1428571428571428,0.0,21.142857142857142,0.1428571428571428,0.0,1.1428571428571428,0.4285714285714285,1.0,0.1428571428571428,0.5714285714285714,7.0,523.25,20.0,267.0,8.0,10.0,31.0
10987,7.0,74.85714285714286,5.714285714285714,1.5714285714285714,4.142857142857143,1.5714285714285714,1.1428571428571428,0.2857142857142857,2.142857142857143,0.5714285714285714,0.0,19.428571428571427,0.1428571428571428,0.0,0.4285714285714285,0.2857142857142857,0.4285714285714285,0.1428571428571428,0.7142857142857143,7.0,524.0,25.0,247.0,7.0,6.0,58.0
10988,7.0,70.04285714285714,5.857142857142857,2.0,3.857142857142857,1.4285714285714286,1.4285714285714286,0.7142857142857143,1.7142857142857142,0.0,0.5714285714285714,18.857142857142858,0.1428571428571428,0.0,0.8571428571428571,0.1428571428571428,1.1428571428571428,0.1428571428571428,0.2857142857142857,7.0,490.3,29.0,261.0,7.0,4.0,62.0
10989,7.0,77.37857142857142,11.142857142857142,3.0,8.142857142857142,4.0,2.4285714285714284,1.0,3.0,0.4285714285714285,0.2857142857142857,38.57142857142857,0.1428571428571428,0.0,0.8571428571428571,0.2857142857142857,1.2857142857142858,0.2857142857142857,0.4285714285714285,7.0,541.65,46.0,444.0,7.0,6.0,120.0
10990,7.0,75.23571428571428,6.428571428571429,0.8571428571428571,5.571428571428571,2.2857142857142856,1.1428571428571428,0.4285714285714285,2.4285714285714284,0.1428571428571428,0.0,23.714285714285715,0.1428571428571428,0.0,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.1428571428571428,0.4285714285714285,7.0,526.65,32.0,266.0,7.0,7.0,40.0
10991,7.0,69.89285714285714,5.142857142857143,1.1428571428571428,4.0,1.5714285714285714,1.1428571428571428,0.2857142857142857,1.2857142857142858,0.5714285714285714,0.2857142857142857,18.714285714285715,0.1428571428571428,0.0,0.4285714285714285,0.1428571428571428,1.0,0.1428571428571428,1.1428571428571428,7.0,489.25,19.0,224.0,6.0,4.0,44.0
10992,7.0,76.45714285714287,7.571428571428571,1.4285714285714286,6.142857142857143,2.142857142857143,1.2857142857142858,0.7142857142857143,2.0,1.2857142857142858,0.1428571428571428,35.42857142857143,0.1428571428571428,0.1428571428571428,0.5714285714285714,0.2857142857142857,0.7142857142857143,0.1428571428571428,0.2857142857142857,7.0,535.2,35.0,427.0,7.0,10.0,50.0
10993,7.0,76.0,6.142857142857143,1.5714285714285714,4.571428571428571,1.4285714285714286,2.4285714285714284,0.4285714285714285,1.7142857142857142,0.1428571428571428,0.0,27.857142857142858,0.1428571428571428,0.1428571428571428,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.1428571428571428,0.7142857142857143,7.0,532.0,29.0,365.0,7.0,6.0,145.0
10994,7.0,70.03571428571429,2.857142857142857,0.0,2.857142857142857,1.1428571428571428,1.1428571428571428,0.1428571428571428,0.2857142857142857,0.0,0.1428571428571428,12.571428571428571,0.0,0.0,0.1428571428571428,0.1428571428571428,0.8571428571428571,0.1428571428571428,0.2857142857142857,7.0,490.25,14.0,141.0,6.0,5.0,22.0
10995,7.0,79.59285714285714,5.571428571428571,1.7142857142857142,3.857142857142857,2.4285714285714284,0.5714285714285714,0.7142857142857143,1.4285714285714286,0.2857142857142857,0.1428571428571428,15.142857142857142,0.1428571428571428,0.0,1.0,0.1428571428571428,0.7142857142857143,0.1428571428571428,0.5714285714285714,7.0,557.15,24.0,223.0,5.0,4.0,52.0
10996,7.0,73.85714285714286,6.428571428571429,3.2857142857142856,3.142857142857143,2.142857142857143,2.0,0.5714285714285714,1.7142857142857142,0.0,0.0,24.857142857142858,0.1428571428571428,0.1428571428571428,0.5714285714285714,0.1428571428571428,0.4285714285714285,0.1428571428571428,0.2857142857142857,7.0,517.0,21.0,313.0,7.0,4.0,109.0
10997,7.0,78.62857142857142,6.428571428571429,1.7142857142857142,4.714285714285714,1.1428571428571428,1.4285714285714286,1.0,1.8571428571428568,0.8571428571428571,0.1428571428571428,86.0,0.1428571428571428,0.0,0.4285714285714285,0.2857142857142857,1.4285714285714286,0.1428571428571428,0.5714285714285714,7.0,550.4,58.0,802.0,8.0,8.0,228.0
10998,7.0,70.23571428571428,5.714285714285714,0.5714285714285714,5.142857142857143,1.1428571428571428,1.1428571428571428,0.4285714285714285,2.2857142857142856,0.7142857142857143,0.0,19.857142857142858,0.1428571428571428,0.0,0.5714285714285714,0.2857142857142857,1.2857142857142858,0.1428571428571428,1.2857142857142858,7.0,491.65,24.0,345.0,7.0,9.0,40.0
